"A101"	"A90"	"A264"	"A263"	"A274"	"A199"	"A114"	"A110"	"A136"	"A246"	"A44"	"A273"	"A248"	"A47"	"A286"	"A281"	"A117"	"A60"	"A218"	"A220"	"A45"	"A164"	"A184"	"A159"	"A203"	"A32"	"A235"	"A231"	"A250"	"A290"	"A76"	"A126"	"A219"	"A106"	"A229"	"A67"	"A112"	"A118"	"A111"	"A242"	"A245"	"A20"	"A89"	"A156"	"A236"	"A256"	"A178"	"A77"	"A198"	"A200"	"A02"	"A233"	"A271"	"A169"	"A302"	"A303"	"A59"	"A70"	"A74"	"A68"	"A07"	"A27"	"A99"	"A94"	"A88"	"A86"	"A87"	"A121"	"A132"	"A138"	"A149"	"A147"	"A143"	"A146"	"A145"	"A185"	"A180"	"A154"	"A174"	"A155"	"A166"	"A176"	"A182"	"A160"	"A177"	"A186"	"A190"	"A211"	"A195"	"A208"	"A205"	"A217"	"A189"	"A215"	"A188"	"A06"	"A40"	"A39"	"A36"	"A79"	"A05"	"A26"	"A15"	"A35"	"A238"	"A230"	"A23"	"A234"	"A240"	"A257"	"A260"	"A268"	"A251"	"A259"	"A275"	"A261"	"A292"	"A288"	"A279"	"A50"	"A280"	"A284"	"A301"	"A308"	"A224"	"A297"	"A304"	"A183"	"A202"	"A46"
"A203"	0.93461581049658	0.838638244692805	0.903508628889795	0.890831768474539	0.933399789853706	0.877221943495876	0.649945924369635	0.809189742813673	0.952919981332957	0.841617504314818	0.922883314969646	0.887649398102557	0.913353257751079	0.914315758838727	0.864485866682657	0.967477069949551	0.883117128752732	0.956859076949695	0.920381406436234	0.969106986982428	0.913168366043943	0.954319302691034	0.96235212941725	0.958118648332294	0	0.96743543933734	0.954268774488167	0.852566893818989	0.991645799449819	0.851201501366733	0.902462801995512	0.781066126382298	0.913103202944356	0.890947444157373	0.919826758063728	0.889689727021396	0.8521996485328	0.92884314043335	0.796088220786335	0.753568053900826	0.751787157501163	0.902471895516814	0.844824936711932	0.935380840692182	0.834840423351561	0.948540063959361	0.920732400773342	0.906806360243815	0.829236344583679	0.888753876371043	0.900481689787413	0.941707708663297	0.741619475362885	0.933835760234705	0.828407115516974	0.925731382078601	0.891897784160742	0.965369642374856	0.851292922565431	0.990703372534564	0.93611540161881	0.846418303979903	0.842837142168531	0.952625379804854	0.873479832078248	0.779924579007824	0.947416803559578	0.943930718265982	0.941523270088084	0.872882870683819	0.776016264558618	0.895026739854186	0.922886390985964	0.776782961043458	0.984255594654704	0.931702544031311	0.973045457740577	0.924786981176464	0.863466364710302	0.788075913105753	0.954020067215167	0.855269385447966	0.923403488559393	0.96605924892228	0.908396287036487	0.948062951663884	0.878428949548203	0.955912097150609	0.93229321902553	0.944526107586386	0.849490644912537	0.815794836125926	0.926297743948433	0.910161016857633	0.959956935943572	0.868196598604403	0.816572299180948	0.945173879296775	0.790976600429425	0.93471502312221	0.838243983888368	0.887671858684302	0.937117576606891	0.904332261934097	0.810586438921992	0.857773372687099	0.858606100492928	0.857993586807146	0.926619028650554	0.931212780469131	0.934578103724874	0.937698405129309	0.835206361185394	0.917749187263657	0.854182179200794	0.931870916780489	0.941155913978495	0.861294644421621	0.953265848370743	0.910511788857916	0.962341063601699	0.923870818432784	0.959352021502425	0.920986774436516	0.924759151689354	0.919095404226408	0.966145756084406	0.763124206718853	0.784008745516964	0.887116723119084
"A32"	0.97267361305772	0.9385956358751	0.986928490839736	0.960816527031084	0.893981037605199	0.818325316496198	0.888319243268895	0.964530803813513	0.712744787783541	0.848203007747396	0.950123596525416	0.879888713933101	0.97668486397712	0.938919656691025	0.815753389599929	0.919662698199697	0.96846746989239	0.95155713041201	0.917611536118069	0.708373080097321	0.960918735395413	0.968671733078221	0.974805969194862	0.936815132364946	0.96743543933734	0	0.945562366019972	0.832767553085609	0.990431452061033	0.943490825996371	0.893226461104502	0.851015656876785	0.960763208070209	0.924419638287441	0.948944776455694	0.681983442815202	0.744311718622447	0.291665108826279	0.952754590535295	0.937865601948975	0.957998133369913	0.942202747817155	0.874355400511149	0.592399288434931	0.77947694376997	0.96081443870163	0.974910068091302	0.921542059493839	0.787683610333425	0.943185722389864	0.699554640153558	0.717471142350109	0.937140436757081	0.826846530438484	0.833493322147561	0.962970198985668	0.802132742909936	0.705851423825792	0.833787837834221	0.931024135926336	0.87335469532194	0.938455939804557	0.308325057617718	0.869169984916638	0.921851521098592	0.891864245202684	0.984994381629811	0.93479616007979	0.743409602580274	0.269841524788521	0.887507549559854	0.878844931489214	0.961449009420375	0.952754515994481	0.684579483046241	0.678215082072912	0.273570787189464	0.719213178905839	0.85521345630253	0.844705074783747	0.553803515542525	0.901555636944974	0.962454768438691	0.854824739622319	0.985652062516013	0.693372155932001	0.916130804579921	0.920403378755709	0.864612236589782	0.956073013990609	0.992190320811993	0.962805511766617	0.93445653794543	0.996621351139293	0.980619895299185	0.676614634852469	0.88016363413032	0.934122709129147	0.851911925712664	0.96163766425917	0.947866765263801	0.934084837147296	0.97543762633516	0.752184770709485	0.785860004771773	0.976251813045267	0.965903206532563	0.910575783946149	0.95795823143865	0.897572558101111	0.540057836591639	0.788720141987993	0.920449263298994	0.808514452521934	0.846225645237854	0.9760918593052	0.921697536605458	0.847107008572517	0.767358052804571	0.917302028906833	0.84800482864999	0.919917663203293	0.275835197306304	0.895268313901513	0.946390572172354	0.943803036117863	0.993421035094033	0.97758550137836	0.972309550307747	0.975206369416572
"A235"	0.992879731955494	0.958002759102038	0.996084941625614	0.934658154407402	0.958699882597018	0.98804738110445	0.973408893933418	0.726622341355086	0.881317684658324	0.922981248939184	0.972788823213326	0.979746333941889	0.956469630194764	0.886885626493684	0.969956860437686	0.862587048012145	0.96039257958984	0.967149711679146	0.92894466417168	0.962663502251949	0.955231015934677	0.942756371072006	0.91607874053754	0.563429790290459	0.954268774488167	0.945562366019972	0	0.909668825402326	0.99321712035928	0.946970660417946	0.985555146182354	0.980213273640334	0.933501928683622	0.929479323695598	0.974017699497308	0.927427789413685	0.911614086791141	0.98539957639419	0.874446586253921	0.94810622883284	0.932054999228451	0.991136670812939	0.925536508890182	0.979230066132588	0.89367688756827	0.613907290120447	0.936946741736483	0.76819318780056	0.917139040917383	0.959068575548902	0.91449814126394	0.872979127544303	0.889637792216202	0.971347011787893	0.938505257175334	0.950328494581658	0.940420709605181	0.932682156320479	0.965501358882296	0.889401518113548	0.932976060551764	0.982898386792707	0.953547768315386	0.899904472474271	0.937443487621098	0.96022984540417	0.950317651005985	0.918414447839371	0.99013841571854	0.94167380656008	0.97351716569658	0.96720789299645	0.907893677219845	0.935796209882723	0.814171097773621	0.942377996019728	0.996024594793779	0.96002765619157	0.936905271253175	0.830623745061209	0.892194178517919	0.89125340034925	0.897101201291735	0.878363907379206	0.657087906479497	0.87318736471084	0.944348853127894	0.899772716781213	0.974671533240243	0.948713399356969	0.957839936041175	0.865850724806128	0.706187803393919	0.957485898468977	0.96753332595904	0.946227420508047	0.979703726000301	0.91000545388765	0.924927008590266	0.969571482421128	0.922924251004503	0.939082586677055	0.957034975615687	0.972801943949806	0.985219402030646	0.898414220265949	0.94787382172227	0.83366487931999	0.969515038941923	0.985473856428274	0.979682876908922	0.953802322082555	0.88031728242597	0.987208315941131	0.975129639371719	0.964022417095491	0.983375411870427	0.975658619922062	0.914796776094231	0.949663815266421	0.971622895004712	0.914445303207205	0.946202048808431	0.959626453375161	0.820963191284636	0.975344009012634	0.9422583163639	0.866749762904755	0.921867802698894	0.849447606383692
"A231"	0.63583469087064	0.965127171722673	0.545618545564534	0.740112715319735	0.661335232444821	0.97268087661363	0.822821382147595	0.850105134257655	0.98883802190336	0.952288182932354	0.881052185254164	0.942539492400988	0.870286250104712	0.636265921720651	0.557904543694159	0.902021412074511	0.827610187012499	0.972098795944574	0.686171907117557	0.771819709932547	0.609272806153494	0.620442412846614	0.59899291558972	0.702203864235441	0.852566893818989	0.832767553085609	0.909668825402326	0	0.993535815994223	0.478442066685946	0.834349851986947	0.609369261166681	0.760907926685029	0.876683763831643	0.901973897098479	0.856378250489436	0.89047671580828	0.836076224636086	0.85771810626596	0.759729815785964	0.800757663842778	0.830857437905403	0.576242897061306	0.628988169080647	0.882919014323535	0.906537328292545	0.609357341972425	0.615448955293823	0.660133519168298	0.766638018511528	0.895865179258681	0.991678030323446	0.827662040156313	0.694191532840468	0.588585917838288	0.536990849483282	0.908304381145288	0.749099337209775	0.59373141957788	0.88228576661307	0.66200444709583	0.914650942584144	0.708049546434309	0.891853465635567	0.663541504271115	0.603166911641981	0.902167979201237	0.877235050164308	0.691580034349736	0.832561869597511	0.627555598540656	0.725713083968519	0.590835478335478	0.518804833992775	0.659232539671858	0.607241437052002	0.795271613561872	0.63983543871812	0.589429838796927	0.827565571340001	0.70721799056946	0.592912410269641	0.837513326695983	0.85344799785004	0.562830680732783	0.948449522351751	0.968281546187485	0.880226852944288	0.548562197092084	0.58740890710001	0.689478736190018	0.815407875376287	0.881901159130366	0.65752520564263	0.66551061599446	0.845026127216232	0.589425590971808	0.600956819088918	0.718440084469605	0.673375328112024	0.641430356835028	0.553309807015743	0.660557713015013	0.791409359132702	0.771543302205872	0.581992099507035	0.911821314831969	0.877388600132462	0.672101483422238	0.977330629368381	0.536545175404517	0.664405797572341	0.649662007955311	0.781692395008729	0.859621561047275	0.607745135444487	0.684835629831863	0.880529444383427	0.966886237244209	0.751034921258661	0.82633365965216	0.677180399671503	0.761599071699949	0.645946286722986	0.603563051127232	0.737930147571026	0.517679941473297	0.804143075207587	0.876011706254679	0.53699989556751
"A250"	0.992714390026233	0.989176105099361	0.993974641240778	0.98274970479817	0.997318347735299	0.99097320321637	0.987695598394702	0.994815175623748	0.865256030929656	0.995742129943471	0.996170830707991	0.986480042030957	0.991786939709166	0.992620656662579	0.994394043603096	0.868914682523498	0.992023680038096	0.996085554722375	0.994556359785108	0.994853182693012	0.991464320087997	0.993770946146454	0.996005549048079	0.896513478059641	0.991645799449819	0.990431452061033	0.99321712035928	0.993535815994223	0	0.996927786644587	0.992479296249738	0.997541643478872	0.996700845613824	0.99269692512165	0.98841301199188	0.99656316470289	0.971567707683714	0.997289232409093	0.994083615325838	0.978448323148991	0.974222028448417	0.993674985298541	0.995658981696453	0.996991122186956	0.993520033713338	0.993156070868832	0.997077030284461	0.979110378912685	0.906805667518343	0.996001683501683	0.924981495289834	0.994465340484758	0.995578598024492	0.994711975139276	0.992911781371224	0.988368688183238	0.975559836920037	0.706726329995028	0.99283727436872	0.997845014764634	0.984150363858457	0.995641130595306	0.995422621145972	0.95743626062323	0.990416936399119	0.993087826381824	0.946489605943663	0.878545556400744	0.995778531975059	0.998253545113587	0.991380173858428	0.960407338173282	0.99403975478157	0.992480856792284	0.997862436388494	0.993740082794209	0.997899176726343	0.987879772542648	0.980440417685395	0.98683070336757	0.996426192758167	0.992341149260926	0.942058067690962	0.995639916698036	0.998356201419398	0.97451337964927	0.983611075087537	0.983567305169247	0.996885166282739	0.997754213555351	0.997095496393755	0.98342012330161	0.993138719813663	0.997355992138267	0.998729124236253	0.86840761701989	0.993091340912841	0.994146277831677	0.992243263526357	0.997879725548231	0.997416013658214	0.994788163630967	0.997372915465532	0.997022744281391	0.990836850309874	0.975549103311756	0.991252467976824	0.99420422020667	0.996401921146175	0.996550029964528	0.997035493085517	0.908072886822416	0.992984954068152	0.995386633706306	0.992516850593654	0.972617337592248	0.996796743984474	0.997262832833049	0.992583907132888	0.99243699327855	0.991955691076796	0.992567435213362	0.99711727051318	0.981374149806983	0.996010889341851	0.997068058304063	0.997002608540675	0.997763492007211	0.867346714807783	0.995671953503181
"A290"	0.787462315062173	0.967069184649341	0.71005519493664	0.74511551381367	0.785457221218811	0.979490421630426	0.775149196961418	0.945807545934224	0.987874509254444	0.950078323760429	0.895706327728771	0.948927482476557	0.886020773580931	0.500959713830785	0.684577782349088	0.878991179698476	0.831472794993721	0.964484681535417	0.774978232477144	0.748029969766396	0.485825234246321	0.754099290167374	0.715524718126626	0.782459323152466	0.851201501366733	0.943490825996371	0.946970660417946	0.478442066685946	0.996927786644587	0	0.937108380951866	0.652401774805479	0.746211956521739	0.840689186665548	0.943227051369466	0.880418912245292	0.917797904610288	0.988038476502234	0.875160352694737	0.801822286289335	0.835108826661046	0.839196493123587	0.648884271630457	0.80333895998991	0.869462566351508	0.950109183223433	0.710639190450195	0.798877083685039	0.809773904277201	0.782898152062807	0.916214539751504	0.990039942577495	0.661903697339112	0.841164441236617	0.747434795999416	0.693495388421307	0.931989910799342	0.859202626844969	0.746192647723117	0.875329066017776	0.814670579977615	0.921432623312659	0.865776649418548	0.880187369319625	0.8065659998227	0.622495513650073	0.878359654169334	0.882263875537498	0.835826522182028	0.973233280886486	0.664745099197453	0.783075455530226	0.713047695865501	0.552562935024674	0.871418501918203	0.744058303529253	0.941821032818973	0.797839713394099	0.744264563966297	0.848981780073117	0.848146676261775	0.710671924019081	0.858772686111518	0.864980648211067	0.750191053084602	0.979435739417382	0.977785876211862	0.853272036301143	0.750555006902268	0.732411261301152	0.692932767238136	0.68521256732108	0.866172745349059	0.813895122951809	0.802832150128734	0.703204537741795	0.744368043054255	0.716065321039595	0.836359191655802	0.809414263906829	0.781264721479699	0.665216487217087	0.80131943058425	0.940718669155098	0.666444008705208	0.709186517269413	0.905853476335308	0.878610575403959	0.824827497120467	0.986704007539572	0.833060197086547	0.82080077067954	0.800854257575223	0.921798132187771	0.727857072045399	0.788335780061391	0.820608455367036	0.739388617294131	0.971654206137002	0.813167153025882	0.84176594253679	0.700583009818969	0.879316149788635	0.689581579413042	0.786489324466223	0.805430821424459	0.639937864909743	0.684063608159026	0.817566427782403	0.737009719962319
"A76"	0.902252226850024	0.89835856521597	0.86947663106922	0.951553122443265	0.879512649885878	0.889810324850878	0.823197663660426	0.973194108937894	0.982896206410955	0.953192826533705	0.733546360194409	0.909008700491209	0.973707335934479	0.956788185677044	0.655817003736996	0.981323297552969	0.784740375754612	0.527501357461198	0.924016356152218	0.974566037735849	0.874801715688282	0.91010142514219	0.941135954932718	0.940244612063105	0.902462801995512	0.893226461104502	0.985555146182354	0.834349851986947	0.992479296249738	0.937108380951866	0	0.681364225299973	0.776993625513183	0.96465404646676	0.873383771882488	0.903031899028062	0.974368846301925	0.895184470818312	0.98001392738791	0.936949423928938	0.887877877796627	0.865107042526397	0.943153092052531	0.806738493780059	0.886743956679917	0.98130373090727	0.918135803133919	0.92685726125016	0.914559829825104	0.884813527900491	0.942127244128654	0.979500703803776	0.975363108304164	0.942801169027202	0.901494434752032	0.850003634415492	0.928462078290156	0.892809578187598	0.911632401991003	0.985792246641424	0.841174746849868	0.867065030146425	0.846343571530506	0.97939616538242	0.929657620827842	0.840422150510987	0.975283803590068	0.95646317855877	0.92817028840028	0.893290679764328	0.866477776762241	0.916010413715889	0.928002661401099	0.888254152680954	0.902429826995025	0.919266878178762	0.90642372498629	0.92146634867457	0.891803970814298	0.927805020148565	0.85097762997653	0.90149060272197	0.937464203020111	0.972937215631017	0.828613768886312	0.936280020020184	0.968359065849307	0.92867862774206	0.836961441472509	0.841390872600068	0.684158418505296	0.78271123345697	0.973743417446392	0.856734047408123	0.779678429194293	0.974970675079885	0.861293909717484	0.926775826524334	0.824186403204621	0.860238813467391	0.911880120741699	0.862374208480011	0.843953284277324	0.820776332546249	0.847812076120928	0.930207868288381	0.950713047473282	0.981400422717665	0.929445745216855	0.955647290613985	0.853372261051638	0.928182648203889	0.921910002392397	0.815580885222517	0.980573096340489	0.918961812410694	0.928658109560188	0.985970574123563	0.965634420685259	0.676754162013385	0.96000852719663	0.963848623300354	0.9056108594864	0.905028547806503	0.915177989307602	0.38517505763766	0.941266534205326	0.985181173157125	0.985529867802049	0.940807506504154
"A126"	0.670139849720088	0.971838970308362	0.640742257884014	0.945898460341766	0.658502530997083	0.834325910925795	0.633933506228477	0.972662552382575	0.848023243692582	0.823621118970494	0.791898471485014	0.844370746811517	0.983567383372357	0.921796744009952	0.468423285310022	0.95749131343068	0.884340992823221	0.715444664321118	0.702254104997247	0.807736783773318	0.875448998139092	0.717012210309797	0.727221065601632	0.777625124255477	0.781066126382298	0.851015656876785	0.980213273640334	0.609369261166681	0.997541643478872	0.652401774805479	0.681364225299973	0	0.846972000301884	0.917397572506665	0.927567963513972	0.822550241221764	0.831407322044026	0.854330195182846	0.968687416443402	0.850947193490776	0.861232783439934	0.789832912526362	0.451941925510383	0.758797769110972	0.831271399961238	0.991068570331007	0.703850719592387	0.704517341774203	0.557777138602231	0.867258798358454	0.84462565659551	0.846123429346998	0.784188462370849	0.56619259644275	0.523419536379472	0.645851894135409	0.826935260450782	0.951531242945748	0.565129255619926	0.997249739659822	0.683135260389085	0.867155601189444	0.714864259188116	0.885273137503953	0.641299916057081	0.547254108095557	0.982001002028169	0.958521399727186	0.574901265970511	0.831514184558002	0.530815596508658	0.715367138007538	0.692211993694525	0.53927616834509	0.960139415968786	0.566578040532399	0.816434539648041	0.571602879353797	0.553108936802336	0.851204331477775	0.96944189911991	0.658914811301651	0.974021224068287	0.873676133229955	0.669864897575924	0.844519827894526	0.918036098779872	0.933673551696879	0.710587500433772	0.65859073641729	0.575304416437421	0.634496381311293	0.977986350889137	0.694128286630049	0.721435593836158	0.700553047102514	0.534511620974975	0.687808294990014	0.829972734424675	0.659401872326005	0.683026022404102	0.644690773982529	0.655049896995479	0.910510113162851	0.540349902211202	0.704428077121197	0.904548149402897	0.979385064303469	0.711985306680335	0.899686586985392	0.609721499080873	0.570294297647551	0.695003999709112	0.838353022747273	0.722614272766176	0.720932242996966	0.670435614036482	0.735077738647289	0.852034439475325	0.622851485362779	0.833700511197142	0.879925431657897	0.850985319612552	0.708796791301619	0.703571726545321	0.50198292005897	0.692218585274613	0.820056076521646	0.857912377950376	0.652999458408997
"A219"	0.870240253853128	0.903810611225655	0.864713469188265	0.808538991047164	0.820637676478109	0.882485467662348	0.794412468473129	0.925341137972558	0.984581145516795	0.882154355213736	0.544441776322002	0.884497826572005	0.774111688918594	0.762544026157847	0.794011447741767	0.863689508964297	0.727199593987561	0.861284197504855	0.801094990418834	0.939364229011893	0.75246372994447	0.769799727827592	0.773541006915272	0.858596070352226	0.913103202944356	0.960763208070209	0.933501928683622	0.760907926685029	0.996700845613824	0.746211956521739	0.776993625513183	0.846972000301884	0	0.813466790466673	0.894110406493925	0.825793003639663	0.897052298968738	0.952174910587759	0.80968639559135	0.731837460664934	0.840421077815659	0.508556194555075	0.739507296812459	0.538939178372133	0.811670015726018	0.9432300233746	0.72787650720564	0.776472586415661	0.817390664234711	0.594448362557673	0.910764359155333	0.983970216467107	0.840649023024168	0.894397160259772	0.828579660040334	0.681413152270944	0.853023818080831	0.793366985379894	0.823355658223602	0.863097978260752	0.827306510495478	0.947768843595923	0.855739053267245	0.8595057044554	0.805410898005843	0.818899321447614	0.849600156513658	0.850308637747232	0.898509678616672	0.938244246925606	0.783717205221774	0.819299187282792	0.738697477066075	0.751576227809172	0.915162308312719	0.748701307517888	0.949888848972359	0.854254359184953	0.837962346043289	0.778137340195736	0.737849548342482	0.721506468801677	0.792754311026736	0.800749533230477	0.697091820356988	0.98074491826347	0.967306976919718	0.758676171412677	0.78984128187289	0.707606791228312	0.667830882352941	0.822297986926969	0.829393549094297	0.781561293768258	0.798649644529218	0.849766708393621	0.859791265765048	0.767456867918082	0.81383833415314	0.848140074311119	0.781542052911085	0.5986296420062	0.796736363981701	0.904759843520888	0.73071003544216	0.662307252529618	0.913000536768653	0.840721739893011	0.867362630222434	0.981733265818421	0.87304563331717	0.883606843005085	0.781894971493199	0.64768529286089	0.921283655388231	0.852939000430211	0.893047927269797	0.925589963748404	0.870749721104075	0.783202085334065	0.919338394793926	0.817422109183395	0.853392614256453	0.55679507166477	0.827211853695954	0.764158592396853	0.755350792111219	0.795292817859971	0.885996463393937	0.874780586037195
"A106"	0.824825914369489	0.954758164801361	0.89306152032107	0.78504344194277	0.940399588186088	0.884804105779658	0.92807663094385	0.916494781596151	0.969377230829045	0.826875923663315	0.938281690897853	0.906739996572702	0.880861726971859	0.697586296392422	0.895691228679217	0.802246911712257	0.882342818577563	0.96479051323853	0.908860649055698	0.914329646614513	0.730500291009845	0.938148625104159	0.846160861087195	0.959675180833057	0.890947444157373	0.924419638287441	0.929479323695598	0.876683763831643	0.99269692512165	0.840689186665548	0.96465404646676	0.917397572506665	0.813466790466673	0	0.828206180667322	0.78764693701374	0.826213950630923	0.927361985621878	0.786764725822154	0.771563435978078	0.848793789280714	0.951126766632196	0.946149698044466	0.921412245556482	0.751212097315847	0.953237710550213	0.844028885535676	0.883781652692781	0.881524566748674	0.89496826848056	0.874595592226685	0.968564966994295	0.758931896816957	0.954095954401303	0.852086463366766	0.830116745565797	0.82408755759119	0.744583585569982	0.915688456264094	0.812053457041522	0.912463069169274	0.954668390711707	0.908226372791286	0.818594239342567	0.93142580280477	0.756678941721347	0.849173743836232	0.786503670150353	0.964659047680281	0.908447060345385	0.901306975017353	0.840109081581683	0.811215886756382	0.84884309355384	0.908044241847526	0.822158632963157	0.93288063363609	0.892954305104449	0.844971234791276	0.758091597695751	0.839912180396103	0.767544131143305	0.806752024602211	0.817334811720886	0.935807325251483	0.88138975340171	0.884847427136893	0.811637463909629	0.830223578770263	0.898305449343637	0.82742010613922	0.781139910941923	0.780135320656461	0.944853711614411	0.969964945610375	0.782908958426102	0.938655584169807	0.817450200924686	0.853943318119096	0.953974548556423	0.876495657333981	0.824731165338052	0.969369637186677	0.816972189063708	0.94960745524666	0.808052352825788	0.95800886978419	0.749316956670078	0.969798865839551	0.959002562004534	0.957010885459848	0.921481115934523	0.891965869638562	0.925946477393635	0.864696817564339	0.858499628837169	0.95526117266876	0.874867546737559	0.931115773082164	0.850233241967704	0.870686698408497	0.8495295743141	0.813667190549756	0.859442875833147	0.88807325481496	0.974500965872505	0.813991557512767	0.790589765828274	0.903239086043931	0.971109317473044
"A229"	0.853264287530274	0.886220585759516	0.863118095986988	0.748156011293747	0.914529503793764	0.735254967577768	0.891492881558868	0.938757749005851	0.961016894471389	0.944995718810356	0.898332298602042	0.881770430609252	0.969066192420139	0.881065141874743	0.910724268210678	0.945319436298381	0.868483409149935	0.977374523166602	0.962264868049202	0.924760528422308	0.847708443864017	0.983146824135386	0.986538785125358	0.97564518052048	0.919826758063728	0.948944776455694	0.974017699497308	0.901973897098479	0.98841301199188	0.943227051369466	0.873383771882488	0.927567963513972	0.894110406493925	0.828206180667322	0	0.966402532262513	0.945441520146176	0.941536468093764	0.964907448661347	0.909798185651833	0.810782608695652	0.954959158608336	0.969763434540427	0.960912313772532	0.91228958462509	0.965880398938525	0.978765649399782	0.931300343661283	0.936150767899632	0.869064559966466	0.925917117545633	0.961931634956466	0.966031002085438	0.96781197155675	0.903186938485052	0.792212530887218	0.916557983048056	0.948684818718256	0.945416352558961	0.978584262360243	0.937847791171174	0.470099088514423	0.971148350395127	0.960071695214479	0.965632772965091	0.662273166541394	0.981238344705667	0.921292874842412	0.971263631901317	0.973985755765587	0.845851327168101	0.911997268398652	0.970300576983749	0.932707204237093	0.934965198274543	0.94413862196751	0.933335833730718	0.934243492008199	0.907291234013172	0.857536072941531	0.978052185002505	0.933403190750949	0.952033542976939	0.956521972161628	0.967734168071274	0.873363695085157	0.944949909497544	0.963840530519187	0.945152958486149	0.887869635532136	0.933277387077487	0.973369157004057	0.893550236841891	0.981042730103695	0.950406427602144	0.956181155155688	0.92080326359295	0.962491865349346	0.923278509039369	0.885419856475256	0.953953340961221	0.961248706673564	0.882035397991943	0.775363504887427	0.915229139848808	0.978254382490654	0.526323215060547	0.957809828972722	0.980554474055179	0.968162037544112	0.971464984490097	0.939489336656038	0.948221397415405	0.935873055042205	0.944511575683045	0.899780974689805	0.966765407893615	0.956313726956787	0.948244022461868	0.881700212512959	0.897132499858817	0.909906811444668	0.969920361744843	0.892903098089676	0.93657651804326	0.841169335663028	0.942984952580989	0.988567974134906	0.985460626148613	0.979604860868195
"A67"	0.953959572698778	0.953645338979613	0.993252321861029	0.914221649470492	0.890600363211899	0.808280514197943	0.851236105787658	0.937054954902097	0.60016386287997	0.672275446458136	0.94142025238863	0.855323081335291	0.891643990747151	0.755426125589207	0.799842933908525	0.79500178182432	0.940173219275978	0.958625804713158	0.868169480161348	0.620689931916374	0.83682316729527	0.933877601392954	0.846218505277494	0.958874277803714	0.889689727021396	0.681983442815202	0.927427789413685	0.856378250489436	0.99656316470289	0.880418912245292	0.903031899028062	0.822550241221764	0.825793003639663	0.78764693701374	0.966402532262513	0	0.656300437166647	0.786774880752095	0.678369932932109	0.792397455368966	0.916144381609121	0.956312611335005	0.835420203170481	0.823234976466353	0.584043402290916	0.953395899694294	0.835275569510321	0.936340369350309	0.795366847350465	0.945218810991337	0.583845832940828	0.594157051976866	0.713647957476762	0.819864045328849	0.820267912270812	0.860501156968262	0.794109737863973	0.729177658852793	0.876609774604837	0.842089496348998	0.94013910992269	0.906712081747145	0.687919570701672	0.694831723671425	0.8957009196108	0.930933813130435	0.71957821058875	0.790938239870121	0.69775468073744	0.538529381108537	0.785748780025774	0.858901652073794	0.805320857110142	0.89707778427337	0.907641966925623	0.533922148702255	0.76740190127561	0.561333468544681	0.838969006261063	0.647571549801767	0.770993873673875	0.762328247942178	0.826956751310607	0.666959360095655	0.930593636506553	0.615889869611004	0.888164026095061	0.756403557442132	0.807188065703873	0.888320893432853	0.836338196654775	0.806480845952555	0.756602272296709	0.921884283868217	0.971863024256567	0.530405459654757	0.861382073723751	0.779058525467805	0.832788159471451	0.952178894216489	0.900482820420228	0.841883954135506	0.94207916811835	0.883009368870551	0.768271793938486	0.836602702125878	0.957914439636888	0.813445924001299	0.977307247989047	0.884738998563295	0.821007759363924	0.827118534691375	0.929559110396426	0.863544811005743	0.830952615505862	0.945421234517118	0.939169954287261	0.815892390616104	0.850788603783904	0.8791114097888	0.858815589312879	0.857067910547161	0.605951173399753	0.853817092860302	0.92994119978324	0.951003791658352	0.854667007324136	0.805910257616277	0.922812822717123	0.968161945387046
